t,id,drug_c,pd_output_1,scope,scenario
120.0,221,0.17239706564225935,8.69576044346951,ode_,scn2
120.0,222,0.4787458698474642,11.3325430613701,ode_,scn2
120.0,223,0.14417599466984185,8.510060435229255,ode_,scn2
120.0,224,0.39730100078785757,11.809624315415851,ode_,scn2
120.0,225,0.19655912936023773,10.04968328568864,ode_,scn2
120.0,226,0.1744039164098722,9.014247285254452,ode_,scn2
120.0,227,0.14927331058097304,9.015098894449546,ode_,scn2
120.0,228,0.13717422405612356,9.292319053043538,ode_,scn2
120.0,229,0.7732499484358788,12.396361501997243,ode_,scn2
120.0,230,0.1998563684822639,10.313694330125891,ode_,scn2
120.0,231,0.17040672472733268,8.757808908451832,ode_,scn2
120.0,232,0.15378336398524534,10.274865234197339,ode_,scn2
120.0,233,0.8465388745363754,13.292053940889671,ode_,scn2
120.0,234,0.2922322303990386,10.041365919451836,ode_,scn2
120.0,235,0.2576966975990928,10.032866109186466,ode_,scn2
120.0,236,0.18544324491742223,9.671693882736665,ode_,scn2
120.0,237,0.17560738024459924,9.528825892732108,ode_,scn2
120.0,238,0.20425374648322447,9.376811389943104,ode_,scn2
120.0,239,0.1644673299636219,10.157699493344575,ode_,scn2
120.0,240,0.13074436655613042,8.682899965922665,ode_,scn2
120.0,241,0.28075606048291507,9.883176201062653,ode_,scn2
120.0,242,0.7275361950544995,13.156477346299445,ode_,scn2
120.0,243,0.309068352495168,10.580950939286945,ode_,scn2
120.0,244,0.2239147784571655,10.045153395585338,ode_,scn2
120.0,245,0.22446224688580482,9.818073723398136,ode_,scn2
120.0,246,0.1531568412638886,8.563313566769775,ode_,scn2
120.0,247,0.13812195404285432,10.201177204821594,ode_,scn2
120.0,248,0.32221756263563267,10.279600753415664,ode_,scn2
120.0,249,0.633180368319689,12.55163039115346,ode_,scn2
120.0,250,0.3060144440301501,11.146807734626005,ode_,scn2
120.0,251,0.1460474456897827,9.091232704269515,ode_,scn2
120.0,252,0.39660965736257087,11.591206135635922,ode_,scn2
120.0,253,0.1935163739783777,8.515821794867401,ode_,scn2
120.0,254,0.17589099229733404,9.240668116472413,ode_,scn2
120.0,255,0.17281104331391578,9.987652851107368,ode_,scn2
120.0,256,0.18804047049223543,9.957558073943964,ode_,scn2
120.0,257,0.6434564800152174,12.011274435823225,ode_,scn2
120.0,258,0.2770638536219637,10.465525745415839,ode_,scn2
120.0,259,0.2915372804976698,10.204229717460596,ode_,scn2
120.0,260,0.14856130001876763,10.177234958871257,ode_,scn2
120.0,261,0.19265948096095853,10.213229691648436,ode_,scn2
120.0,262,0.3788025777368195,10.007219718710456,ode_,scn2
120.0,263,0.3566193570979066,11.181995357816248,ode_,scn2
120.0,264,0.3888887972339117,12.275785234113123,ode_,scn2
120.0,265,0.3444967199884902,10.376032246555887,ode_,scn2
120.0,266,0.7745884537409005,13.198278811726148,ode_,scn2
120.0,267,0.24821511662092263,10.457481649407793,ode_,scn2
120.0,268,0.2116519928737592,9.678369766635836,ode_,scn2
120.0,269,0.4889272771490409,11.100278994395868,ode_,scn2
120.0,270,0.1499903251460035,8.78195868413045,ode_,scn2
120.0,271,0.14643289497343423,8.737015282004064,ode_,scn2
120.0,272,0.16876523643962993,9.363934110747767,ode_,scn2
120.0,273,0.37295953580784985,11.522903550623763,ode_,scn2
120.0,274,0.4511569989141473,11.54567396447635,ode_,scn2
120.0,275,0.3076530982954726,10.881495962153595,ode_,scn2
120.0,276,0.17284186744563773,8.890025169150652,ode_,scn2
120.0,277,0.14846150195810695,8.720625385182196,ode_,scn2
120.0,278,0.45093078752976934,11.493896641887947,ode_,scn2
120.0,279,0.5939265412002124,12.138429176477189,ode_,scn2
120.0,280,0.2212690966025644,10.074805079563095,ode_,scn2
120.0,281,0.14330946690096844,8.613325306897961,ode_,scn2
120.0,282,0.19665487486825511,8.921491202624024,ode_,scn2
120.0,283,0.3358448110729949,11.217982978553872,ode_,scn2
120.0,284,0.15830939043078424,8.75337728589758,ode_,scn2
120.0,285,0.40835376489153247,11.448687353107218,ode_,scn2
120.0,286,0.13505435116025283,9.513094323104552,ode_,scn2
120.0,287,0.823993588015976,12.360296680598184,ode_,scn2
120.0,288,0.24874951351697294,10.835889169843849,ode_,scn2
120.0,289,0.18099712286274153,10.517895376219705,ode_,scn2
120.0,290,0.5746997163079619,12.097708770822077,ode_,scn2
120.0,291,0.14837050866473114,9.195754168338095,ode_,scn2
120.0,292,0.23821119789057682,9.268963564836575,ode_,scn2
120.0,293,0.4451338015799355,11.45073147519415,ode_,scn2
120.0,294,0.23058476367830363,10.392159007030294,ode_,scn2
120.0,295,0.3030988351810592,10.106816653680246,ode_,scn2
120.0,296,0.23153387581664023,9.921157910801979,ode_,scn2
120.0,297,0.5140587398490356,10.310593179747725,ode_,scn2
120.0,298,0.7834704344258032,12.790989559949328,ode_,scn2
